ID,y
TEST_0000,84.064476
TEST_0001,82.19804
TEST_0002,91.39381
TEST_0003,92.14512
TEST_0004,82.44152
TEST_0005,82.62438
TEST_0006,82.53019
TEST_0007,82.546425
TEST_0008,91.04884
TEST_0009,82.633064
TEST_0010,83.92368
TEST_0011,82.67898
TEST_0012,83.23225
TEST_0013,83.68339
TEST_0014,82.51731
TEST_0015,94.57097
TEST_0016,85.84736
TEST_0017,83.46343
TEST_0018,82.91717
TEST_0019,90.72726
TEST_0020,85.0193
TEST_0021,82.08938
TEST_0022,89.822945
TEST_0023,82.81844
TEST_0024,85.45694
TEST_0025,83.760704
TEST_0026,91.08375
TEST_0027,82.349915
TEST_0028,83.84848
TEST_0029,85.8198
TEST_0030,83.61419
TEST_0031,82.603035
TEST_0032,83.50724
TEST_0033,82.78072
TEST_0034,83.620705
TEST_0035,83.97984
TEST_0036,83.04341
TEST_0037,92.412544
TEST_0038,82.176796
TEST_0039,84.30007
TEST_0040,89.906784
TEST_0041,84.139015
TEST_0042,83.237976
TEST_0043,82.65535
TEST_0044,85.29959
TEST_0045,82.00738
TEST_0046,82.02857
TEST_0047,82.22219
TEST_0048,89.72524
TEST_0049,83.82127
TEST_0050,82.708885
TEST_0051,82.151695
TEST_0052,82.333015
TEST_0053,82.25107
TEST_0054,84.053345
TEST_0055,83.5623
TEST_0056,90.41888
TEST_0057,93.44477
TEST_0058,90.6926
TEST_0059,82.313576
TEST_0060,91.29761
TEST_0061,84.44093
TEST_0062,82.91498
TEST_0063,90.91427
TEST_0064,84.34666
TEST_0065,90.96709
TEST_0066,84.35242
TEST_0067,91.60587
TEST_0068,82.63175
TEST_0069,85.14145
TEST_0070,82.43847
TEST_0071,86.18125
TEST_0072,83.23673
TEST_0073,83.5998
TEST_0074,82.35366
TEST_0075,84.2526
TEST_0076,89.62624
TEST_0077,83.50925
TEST_0078,82.30581
TEST_0079,85.01814
TEST_0080,83.54971
TEST_0081,84.18086
TEST_0082,90.651985
TEST_0083,82.7683
TEST_0084,90.65063
TEST_0085,93.435814
TEST_0086,94.396935
TEST_0087,82.30665
TEST_0088,82.17246
TEST_0089,82.34337
TEST_0090,83.61471
TEST_0091,82.527794
TEST_0092,83.86913
TEST_0093,82.47022
TEST_0094,82.855835
TEST_0095,85.424065
TEST_0096,91.64881
TEST_0097,82.83995
TEST_0098,90.51701
TEST_0099,84.55029
TEST_0100,81.88381
TEST_0101,82.23932
TEST_0102,82.906075
TEST_0103,92.4719
TEST_0104,87.73824
TEST_0105,82.84753
TEST_0106,88.649635
TEST_0107,92.39489
TEST_0108,92.68273
TEST_0109,83.54412
TEST_0110,82.34398
TEST_0111,82.118095
TEST_0112,82.59158
TEST_0113,83.36962
TEST_0114,82.69603
TEST_0115,83.06032
TEST_0116,82.46136
TEST_0117,90.11014
TEST_0118,82.485374
TEST_0119,82.3413
TEST_0120,82.88395
TEST_0121,92.01798
TEST_0122,94.16912
TEST_0123,92.14218
TEST_0124,82.722275
TEST_0125,92.89565
TEST_0126,89.67525
TEST_0127,83.07072
TEST_0128,82.44894
TEST_0129,83.483536
TEST_0130,92.79054
TEST_0131,92.03208
TEST_0132,82.168434
TEST_0133,90.55356
TEST_0134,84.779625
TEST_0135,83.50898
TEST_0136,82.33593
TEST_0137,83.3305
TEST_0138,82.14568
TEST_0139,84.06214
TEST_0140,82.93687
TEST_0141,84.297035
TEST_0142,91.20728
TEST_0143,93.46784
TEST_0144,82.46894
TEST_0145,82.17654
TEST_0146,82.592255
TEST_0147,82.55635
TEST_0148,82.28001
TEST_0149,82.2781
TEST_0150,84.26862
TEST_0151,82.352554
TEST_0152,82.42569
TEST_0153,82.33071
TEST_0154,82.94308
TEST_0155,87.21961
TEST_0156,82.79252
TEST_0157,84.1321
TEST_0158,82.723274
TEST_0159,90.98444
TEST_0160,84.794014
TEST_0161,94.44575
TEST_0162,82.357735
TEST_0163,90.95521
TEST_0164,82.0769
TEST_0165,82.528725
TEST_0166,91.97629
TEST_0167,92.64328
TEST_0168,82.29659
TEST_0169,82.75382
TEST_0170,90.09616
TEST_0171,82.17672
TEST_0172,82.02571
TEST_0173,84.83072
TEST_0174,82.65418
TEST_0175,93.52024
TEST_0176,84.566185
TEST_0177,85.240074
TEST_0178,82.745415
TEST_0179,82.455986
TEST_0180,94.0376
TEST_0181,90.41794
TEST_0182,88.099266
TEST_0183,85.4941
TEST_0184,81.82149
TEST_0185,82.986946
TEST_0186,82.01125
TEST_0187,82.376656
TEST_0188,85.99285
TEST_0189,83.64719
TEST_0190,83.71562
TEST_0191,82.59794
TEST_0192,83.764946
TEST_0193,82.5176
TEST_0194,82.81747
TEST_0195,83.42065
TEST_0196,82.12471
TEST_0197,92.82958
TEST_0198,82.0668
TEST_0199,82.37687
TEST_0200,86.33938
TEST_0201,83.6161
TEST_0202,93.54186
TEST_0203,93.14785
TEST_0204,87.82789
TEST_0205,88.99312
TEST_0206,85.5539
TEST_0207,92.97904
TEST_0208,92.76972
TEST_0209,82.724815
TEST_0210,82.541016
TEST_0211,91.98431
TEST_0212,91.990265
TEST_0213,85.42922
TEST_0214,82.89501
TEST_0215,88.13712
TEST_0216,90.683556
TEST_0217,83.95333
TEST_0218,91.9952
TEST_0219,82.73502
TEST_0220,84.91201
TEST_0221,81.80782
TEST_0222,82.62813
TEST_0223,82.50886
TEST_0224,93.1731
TEST_0225,82.5765
TEST_0226,83.78391
TEST_0227,82.73008
TEST_0228,90.78985
TEST_0229,83.00341
TEST_0230,85.84484
TEST_0231,86.52631
TEST_0232,85.19381
TEST_0233,81.975624
TEST_0234,81.94976
TEST_0235,82.54543
TEST_0236,82.47439
TEST_0237,91.72689
TEST_0238,85.33857
TEST_0239,82.14878
TEST_0240,83.28637
TEST_0241,92.14303
TEST_0242,84.72746
TEST_0243,82.79666
TEST_0244,93.52961
TEST_0245,83.63439
TEST_0246,83.56907
TEST_0247,91.86271
TEST_0248,85.192184
TEST_0249,82.82938
TEST_0250,82.290306
TEST_0251,83.49745
TEST_0252,82.0236
TEST_0253,86.35754
TEST_0254,92.8274
TEST_0255,81.771904
TEST_0256,83.05971
TEST_0257,82.49785
TEST_0258,82.04052
TEST_0259,92.332375
TEST_0260,83.02729
TEST_0261,82.60823
TEST_0262,88.18229
TEST_0263,83.288475
TEST_0264,82.86184
TEST_0265,83.45264
TEST_0266,82.74057
TEST_0267,86.37522
TEST_0268,82.04398
TEST_0269,81.943184
TEST_0270,82.26673
TEST_0271,83.80117
TEST_0272,85.07072
TEST_0273,82.56362
TEST_0274,85.700005
TEST_0275,82.26698
TEST_0276,83.38198
TEST_0277,82.241005
TEST_0278,83.515915
TEST_0279,82.23412
TEST_0280,82.446175
TEST_0281,83.222206
TEST_0282,82.09078
TEST_0283,82.252975
TEST_0284,82.23087
TEST_0285,82.65865
TEST_0286,85.19045
TEST_0287,82.08397
TEST_0288,87.96197
TEST_0289,87.33332
TEST_0290,82.33404
TEST_0291,91.59147
TEST_0292,82.99468
TEST_0293,86.46058
TEST_0294,82.12838
TEST_0295,84.64626
TEST_0296,83.16822
TEST_0297,82.47743
TEST_0298,89.64197
TEST_0299,92.87355
TEST_0300,82.03024
TEST_0301,85.200294
TEST_0302,88.96019
TEST_0303,83.17887
TEST_0304,82.87368
TEST_0305,83.26884
TEST_0306,91.33991
TEST_0307,82.07407
TEST_0308,86.030876
TEST_0309,93.56617
TEST_0310,82.382545
TEST_0311,91.4215
TEST_0312,83.981834
TEST_0313,92.87515
TEST_0314,85.07653
TEST_0315,85.834366
TEST_0316,82.09045
TEST_0317,83.28359
TEST_0318,84.2137
TEST_0319,84.331245
TEST_0320,92.176384
TEST_0321,82.66916
TEST_0322,83.90009
TEST_0323,82.666145
TEST_0324,83.588356
