ID,y
TEST_0000,84.28301
TEST_0001,82.478836
TEST_0002,91.55243
TEST_0003,92.537964
TEST_0004,82.73993
TEST_0005,82.898575
TEST_0006,82.76265
TEST_0007,82.79263
TEST_0008,91.27199
TEST_0009,82.90531
TEST_0010,84.17897
TEST_0011,82.90666
TEST_0012,83.502495
TEST_0013,84.00845
TEST_0014,82.88149
TEST_0015,94.90282
TEST_0016,86.12141
TEST_0017,83.74864
TEST_0018,83.17252
TEST_0019,91.047485
TEST_0020,85.25884
TEST_0021,82.400345
TEST_0022,90.164536
TEST_0023,83.08431
TEST_0024,85.6983
TEST_0025,84.06938
TEST_0026,91.37344
TEST_0027,82.529625
TEST_0028,84.17295
TEST_0029,86.12431
TEST_0030,83.87848
TEST_0031,82.91925
TEST_0032,83.78609
TEST_0033,83.10158
TEST_0034,83.79428
TEST_0035,84.21547
TEST_0036,83.37619
TEST_0037,92.666664
TEST_0038,82.47426
TEST_0039,84.5666
TEST_0040,90.14765
TEST_0041,84.386215
TEST_0042,83.5342
TEST_0043,82.91452
TEST_0044,85.602486
TEST_0045,82.27084
TEST_0046,82.28191
TEST_0047,82.33318
TEST_0048,90.0223
TEST_0049,84.12246
TEST_0050,83.00459
TEST_0051,82.410324
TEST_0052,82.64444
TEST_0053,82.50051
TEST_0054,84.28488
TEST_0055,83.919426
TEST_0056,90.63386
TEST_0057,93.87865
TEST_0058,90.87001
TEST_0059,82.66886
TEST_0060,91.4268
TEST_0061,84.67231
TEST_0062,83.22072
TEST_0063,91.125755
TEST_0064,84.627144
TEST_0065,91.23897
TEST_0066,84.53885
TEST_0067,91.825035
TEST_0068,82.88083
TEST_0069,85.35756
TEST_0070,82.63006
TEST_0071,86.45024
TEST_0072,83.523285
TEST_0073,83.88139
TEST_0074,82.61332
TEST_0075,84.57573
TEST_0076,89.87164
TEST_0077,83.76497
TEST_0078,82.60009
TEST_0079,85.207245
TEST_0080,83.80373
TEST_0081,84.510826
TEST_0082,90.9306
TEST_0083,83.05183
TEST_0084,90.91696
TEST_0085,93.94531
TEST_0086,94.74754
TEST_0087,82.51036
TEST_0088,82.44876
TEST_0089,82.56171
TEST_0090,83.85385
TEST_0091,82.82625
TEST_0092,84.13711
TEST_0093,82.75734
TEST_0094,83.15643
TEST_0095,85.68234
TEST_0096,92.00047
TEST_0097,83.1227
TEST_0098,90.79803
TEST_0099,84.86063
TEST_0100,82.0813
TEST_0101,82.444855
TEST_0102,83.15344
TEST_0103,92.7516
TEST_0104,88.08354
TEST_0105,83.127785
TEST_0106,88.93559
TEST_0107,92.77031
TEST_0108,92.7973
TEST_0109,83.88852
TEST_0110,82.61214
TEST_0111,82.42902
TEST_0112,82.89955
TEST_0113,83.65831
TEST_0114,83.02254
TEST_0115,83.30585
TEST_0116,82.79067
TEST_0117,90.38158
TEST_0118,82.775085
TEST_0119,82.654854
TEST_0120,83.17833
TEST_0121,92.23685
TEST_0122,94.399284
TEST_0123,92.52462
TEST_0124,83.01133
TEST_0125,93.106445
TEST_0126,89.97226
TEST_0127,83.33502
TEST_0128,82.68304
TEST_0129,83.723465
TEST_0130,93.10955
TEST_0131,92.139656
TEST_0132,82.45256
TEST_0133,90.860435
TEST_0134,85.101135
TEST_0135,83.794266
TEST_0136,82.61452
TEST_0137,83.56343
TEST_0138,82.36199
TEST_0139,84.37227
TEST_0140,83.22653
TEST_0141,84.52841
TEST_0142,91.34737
TEST_0143,93.86109
TEST_0144,82.77771
TEST_0145,82.47495
TEST_0146,82.85974
TEST_0147,82.84816
TEST_0148,82.49347
TEST_0149,82.57945
TEST_0150,84.56049
TEST_0151,82.554886
TEST_0152,82.6476
TEST_0153,82.539276
TEST_0154,83.31758
TEST_0155,87.42281
TEST_0156,83.09085
TEST_0157,84.39516
TEST_0158,83.01928
TEST_0159,91.15148
TEST_0160,85.128044
TEST_0161,94.62666
TEST_0162,82.66568
TEST_0163,91.181
TEST_0164,82.39705
TEST_0165,82.85593
TEST_0166,92.11389
TEST_0167,92.88279
TEST_0168,82.66997
TEST_0169,82.990486
TEST_0170,90.35086
TEST_0171,82.45691
TEST_0172,82.35329
TEST_0173,85.06833
TEST_0174,82.86925
TEST_0175,94.03453
TEST_0176,84.831726
TEST_0177,85.5211
TEST_0178,83.053246
TEST_0179,82.6046
TEST_0180,94.48336
TEST_0181,90.73243
TEST_0182,88.393005
TEST_0183,85.71971
TEST_0184,82.08392
TEST_0185,83.24758
TEST_0186,82.200226
TEST_0187,82.67976
TEST_0188,86.19791
TEST_0189,83.944565
TEST_0190,83.989334
TEST_0191,82.83206
TEST_0192,84.14583
TEST_0193,82.83052
TEST_0194,83.09241
TEST_0195,83.626434
TEST_0196,82.43935
TEST_0197,93.007484
TEST_0198,82.333435
TEST_0199,82.64694
TEST_0200,86.68471
TEST_0201,83.980896
TEST_0202,93.58837
TEST_0203,93.568756
TEST_0204,88.11975
TEST_0205,89.23325
TEST_0206,85.82724
TEST_0207,93.304596
TEST_0208,93.123184
TEST_0209,83.05952
TEST_0210,82.78383
TEST_0211,92.382614
TEST_0212,92.13453
TEST_0213,85.69913
TEST_0214,83.19403
TEST_0215,88.396385
TEST_0216,90.95993
TEST_0217,84.18761
TEST_0218,92.03424
TEST_0219,83.086006
TEST_0220,85.13758
TEST_0221,82.11709
TEST_0222,82.94971
TEST_0223,82.794174
TEST_0224,93.43772
TEST_0225,82.89116
TEST_0226,84.04963
TEST_0227,82.98466
TEST_0228,91.04228
TEST_0229,83.203224
TEST_0230,86.099335
TEST_0231,86.87359
TEST_0232,85.44423
TEST_0233,82.28233
TEST_0234,82.26986
TEST_0235,82.85162
TEST_0236,82.78283
TEST_0237,91.97151
TEST_0238,85.61103
TEST_0239,82.47294
TEST_0240,83.52733
TEST_0241,92.3193
TEST_0242,84.93567
TEST_0243,83.019615
TEST_0244,93.92705
TEST_0245,83.952576
TEST_0246,83.81746
TEST_0247,92.11664
TEST_0248,85.415955
TEST_0249,83.06532
TEST_0250,82.62122
TEST_0251,83.75081
TEST_0252,82.28447
TEST_0253,86.66873
TEST_0254,93.28181
TEST_0255,82.13039
TEST_0256,83.409294
TEST_0257,82.802795
TEST_0258,82.28361
TEST_0259,92.566895
TEST_0260,83.34034
TEST_0261,82.86516
TEST_0262,88.502655
TEST_0263,83.55907
TEST_0264,83.20155
TEST_0265,83.71068
TEST_0266,83.04451
TEST_0267,86.65914
TEST_0268,82.34834
TEST_0269,82.23439
TEST_0270,82.55542
TEST_0271,84.0725
TEST_0272,85.27568
TEST_0273,82.80394
TEST_0274,85.91394
TEST_0275,82.469315
TEST_0276,83.66633
TEST_0277,82.54979
TEST_0278,83.74951
TEST_0279,82.487885
TEST_0280,82.77545
TEST_0281,83.57195
TEST_0282,82.33905
TEST_0283,82.54733
TEST_0284,82.54192
TEST_0285,82.86317
TEST_0286,85.50124
TEST_0287,82.376205
TEST_0288,88.25282
TEST_0289,87.611275
TEST_0290,82.64082
TEST_0291,91.6641
TEST_0292,83.27482
TEST_0293,86.78732
TEST_0294,82.38116
TEST_0295,84.912186
TEST_0296,83.49362
TEST_0297,82.74384
TEST_0298,90.00172
TEST_0299,93.10062
TEST_0300,82.31545
TEST_0301,85.50416
TEST_0302,89.29591
TEST_0303,83.44586
TEST_0304,83.130615
TEST_0305,83.547554
TEST_0306,91.4765
TEST_0307,82.34885
TEST_0308,86.27447
TEST_0309,94.07453
TEST_0310,82.658005
TEST_0311,91.68977
TEST_0312,84.249664
TEST_0313,93.11798
TEST_0314,85.27844
TEST_0315,86.06323
TEST_0316,82.29966
TEST_0317,83.54922
TEST_0318,84.47357
TEST_0319,84.55384
TEST_0320,92.53339
TEST_0321,82.99675
TEST_0322,84.15355
TEST_0323,83.029465
TEST_0324,83.82649
