ID,y
TEST_0000,83.68662
TEST_0001,82.00909
TEST_0002,90.586205
TEST_0003,90.94593
TEST_0004,82.18343
TEST_0005,82.352715
TEST_0006,82.16616
TEST_0007,82.22359
TEST_0008,90.1083
TEST_0009,82.31475
TEST_0010,83.461266
TEST_0011,82.408806
TEST_0012,83.06027
TEST_0013,83.29453
TEST_0014,82.294685
TEST_0015,92.88694
TEST_0016,85.487366
TEST_0017,83.14882
TEST_0018,82.6862
TEST_0019,90.42085
TEST_0020,84.64143
TEST_0021,81.921165
TEST_0022,89.36281
TEST_0023,82.41916
TEST_0024,85.040596
TEST_0025,83.465385
TEST_0026,90.37757
TEST_0027,81.982735
TEST_0028,83.45458
TEST_0029,85.46696
TEST_0030,83.38224
TEST_0031,82.398994
TEST_0032,83.096
TEST_0033,82.47971
TEST_0034,83.206665
TEST_0035,83.63519
TEST_0036,82.73264
TEST_0037,91.0789
TEST_0038,81.87589
TEST_0039,84.063995
TEST_0040,89.44607
TEST_0041,83.76856
TEST_0042,82.902245
TEST_0043,82.356224
TEST_0044,84.998314
TEST_0045,81.70625
TEST_0046,81.7817
TEST_0047,81.77009
TEST_0048,89.28196
TEST_0049,83.52323
TEST_0050,82.52472
TEST_0051,81.906425
TEST_0052,82.227
TEST_0053,81.88682
TEST_0054,83.643616
TEST_0055,83.38152
TEST_0056,89.89608
TEST_0057,92.135414
TEST_0058,89.93197
TEST_0059,82.06928
TEST_0060,90.5781
TEST_0061,84.0913
TEST_0062,82.68248
TEST_0063,90.239655
TEST_0064,84.03455
TEST_0065,90.110374
TEST_0066,83.88604
TEST_0067,90.446556
TEST_0068,82.3446
TEST_0069,84.69993
TEST_0070,82.00235
TEST_0071,85.9242
TEST_0072,83.01315
TEST_0073,83.367195
TEST_0074,82.05077
TEST_0075,83.988846
TEST_0076,89.172646
TEST_0077,83.10885
TEST_0078,82.02958
TEST_0079,84.5962
TEST_0080,83.17478
TEST_0081,83.91551
TEST_0082,89.97354
TEST_0083,82.436066
TEST_0084,90.04928
TEST_0085,92.0385
TEST_0086,92.826836
TEST_0087,82.00934
TEST_0088,81.84657
TEST_0089,81.963936
TEST_0090,83.246895
TEST_0091,82.26377
TEST_0092,83.523476
TEST_0093,82.18388
TEST_0094,82.50262
TEST_0095,85.11706
TEST_0096,90.587395
TEST_0097,82.60433
TEST_0098,89.99267
TEST_0099,84.15061
TEST_0100,81.55706
TEST_0101,81.877205
TEST_0102,82.622
TEST_0103,91.24857
TEST_0104,87.46328
TEST_0105,82.65697
TEST_0106,88.28618
TEST_0107,91.21044
TEST_0108,91.28902
TEST_0109,83.2753
TEST_0110,82.03699
TEST_0111,81.94348
TEST_0112,82.26034
TEST_0113,82.98106
TEST_0114,82.51914
TEST_0115,82.8231
TEST_0116,82.36855
TEST_0117,89.68887
TEST_0118,82.288445
TEST_0119,81.998665
TEST_0120,82.68517
TEST_0121,90.59864
TEST_0122,92.59109
TEST_0123,91.06107
TEST_0124,82.323555
TEST_0125,91.34823
TEST_0126,89.274925
TEST_0127,82.75514
TEST_0128,82.07923
TEST_0129,83.10923
TEST_0130,91.181786
TEST_0131,90.93365
TEST_0132,82.106544
TEST_0133,90.20735
TEST_0134,84.49047
TEST_0135,83.22794
TEST_0136,82.10872
TEST_0137,83.06506
TEST_0138,81.88947
TEST_0139,83.7234
TEST_0140,82.74906
TEST_0141,83.99148
TEST_0142,90.13627
TEST_0143,91.931244
TEST_0144,82.275276
TEST_0145,81.93249
TEST_0146,82.29417
TEST_0147,82.25722
TEST_0148,81.86944
TEST_0149,82.12389
TEST_0150,83.95591
TEST_0151,82.1625
TEST_0152,82.150764
TEST_0153,81.97321
TEST_0154,82.75065
TEST_0155,86.87167
TEST_0156,82.55741
TEST_0157,83.74006
TEST_0158,82.4959
TEST_0159,90.171585
TEST_0160,84.49288
TEST_0161,92.47468
TEST_0162,82.185
TEST_0163,90.28822
TEST_0164,81.87826
TEST_0165,82.37914
TEST_0166,90.93561
TEST_0167,91.42745
TEST_0168,82.142235
TEST_0169,82.39715
TEST_0170,89.71921
TEST_0171,81.81385
TEST_0172,81.81207
TEST_0173,84.48667
TEST_0174,82.346634
TEST_0175,91.91374
TEST_0176,84.200584
TEST_0177,84.92862
TEST_0178,82.49824
TEST_0179,82.13348
TEST_0180,92.44517
TEST_0181,90.02949
TEST_0182,87.673515
TEST_0183,85.078354
TEST_0184,81.59647
TEST_0185,82.61062
TEST_0186,81.57949
TEST_0187,82.07453
TEST_0188,85.546104
TEST_0189,83.28579
TEST_0190,83.36355
TEST_0191,82.23049
TEST_0192,83.56346
TEST_0193,82.20374
TEST_0194,82.447136
TEST_0195,82.95517
TEST_0196,81.746346
TEST_0197,91.24329
TEST_0198,81.75954
TEST_0199,82.117714
TEST_0200,86.04493
TEST_0201,83.3259
TEST_0202,91.81208
TEST_0203,91.68633
TEST_0204,87.5243
TEST_0205,88.5584
TEST_0206,85.35296
TEST_0207,91.66419
TEST_0208,91.5775
TEST_0209,82.46551
TEST_0210,82.34875
TEST_0211,90.69243
TEST_0212,90.77588
TEST_0213,84.97225
TEST_0214,82.54941
TEST_0215,87.78542
TEST_0216,90.17244
TEST_0217,83.600174
TEST_0218,90.77938
TEST_0219,82.53567
TEST_0220,84.45685
TEST_0221,81.48878
TEST_0222,82.26589
TEST_0223,82.3074
TEST_0224,91.654
TEST_0225,82.39217
TEST_0226,83.405304
TEST_0227,82.30002
TEST_0228,90.19955
TEST_0229,82.606224
TEST_0230,85.411385
TEST_0231,86.29314
TEST_0232,84.84085
TEST_0233,81.73954
TEST_0234,81.72169
TEST_0235,82.205315
TEST_0236,82.36689
TEST_0237,90.49965
TEST_0238,84.98914
TEST_0239,81.85068
TEST_0240,82.94732
TEST_0241,90.85142
TEST_0242,84.35754
TEST_0243,82.44976
TEST_0244,91.88719
TEST_0245,83.3265
TEST_0246,83.12006
TEST_0247,90.51785
TEST_0248,84.88441
TEST_0249,82.49174
TEST_0250,81.98512
TEST_0251,83.140335
TEST_0252,81.65727
TEST_0253,85.960846
TEST_0254,91.43131
TEST_0255,81.63269
TEST_0256,82.84839
TEST_0257,82.21611
TEST_0258,81.77674
TEST_0259,91.02628
TEST_0260,82.76951
TEST_0261,82.210846
TEST_0262,87.87159
TEST_0263,82.94181
TEST_0264,82.53858
TEST_0265,83.03872
TEST_0266,82.47611
TEST_0267,86.01776
TEST_0268,81.77589
TEST_0269,81.714806
TEST_0270,82.1385
TEST_0271,83.458725
TEST_0272,84.70126
TEST_0273,82.32237
TEST_0274,85.30625
TEST_0275,82.05261
TEST_0276,83.09636
TEST_0277,82.07075
TEST_0278,83.195175
TEST_0279,82.04908
TEST_0280,82.20396
TEST_0281,82.98579
TEST_0282,81.950035
TEST_0283,82.07887
TEST_0284,81.96726
TEST_0285,82.29266
TEST_0286,84.92828
TEST_0287,81.846725
TEST_0288,87.76722
TEST_0289,86.9266
TEST_0290,81.974785
TEST_0291,90.269485
TEST_0292,82.75503
TEST_0293,86.15866
TEST_0294,81.81451
TEST_0295,84.39164
TEST_0296,82.94977
TEST_0297,82.18577
TEST_0298,89.372795
TEST_0299,91.515816
TEST_0300,81.84002
TEST_0301,84.84553
TEST_0302,88.54236
TEST_0303,83.02484
TEST_0304,82.50662
TEST_0305,82.909004
TEST_0306,90.3368
TEST_0307,81.748634
TEST_0308,85.64547
TEST_0309,92.05691
TEST_0310,82.00915
TEST_0311,90.45678
TEST_0312,83.57522
TEST_0313,91.45338
TEST_0314,84.69599
TEST_0315,85.529594
TEST_0316,81.77039
TEST_0317,82.92646
TEST_0318,83.870415
TEST_0319,83.841064
TEST_0320,90.930534
TEST_0321,82.38527
TEST_0322,83.54409
TEST_0323,82.3414
TEST_0324,83.20327
TEST_0325,82.08846
TEST_0326,91.38892
TEST_0327,82.77388
TEST_0328,82.123634
TEST_0329,83.03605
TEST_0330,82.382835
TEST_0331,82.634285
TEST_0332,82.60015
TEST_0333,82.20666
TEST_0334,82.15678
TEST_0335,83.829636
TEST_0336,81.68795
TEST_0337,82.607346
TEST_0338,82.62595
TEST_0339,82.10014
TEST_0340,83.6797
TEST_0341,89.13702
TEST_0342,82.820335
TEST_0343,84.20004
TEST_0344,82.516304
TEST_0345,88.045616
TEST_0346,82.74792
TEST_0347,91.24237
TEST_0348,84.10129
TEST_0349,83.25858
TEST_0350,82.364685
TEST_0351,84.69132
TEST_0352,83.56697
TEST_0353,82.536545
TEST_0354,82.389114
TEST_0355,90.089195
TEST_0356,82.36411
TEST_0357,82.028275
TEST_0358,81.98955
TEST_0359,83.62903
TEST_0360,81.871254
TEST_0361,91.84724
TEST_0362,82.812706
TEST_0363,83.35524
TEST_0364,81.62878
TEST_0365,81.714424
TEST_0366,90.1102
TEST_0367,90.86602
TEST_0368,81.81583
TEST_0369,83.259636
TEST_0370,83.321655
TEST_0371,82.22854
TEST_0372,85.266174
TEST_0373,82.69451
TEST_0374,82.170845
TEST_0375,82.80872
TEST_0376,81.98954
TEST_0377,81.92676
TEST_0378,90.86691
TEST_0379,83.77127
TEST_0380,82.123695
TEST_0381,81.70661
TEST_0382,81.396385
TEST_0383,83.254234
TEST_0384,83.803
TEST_0385,82.87548
TEST_0386,84.83254
TEST_0387,83.29891
TEST_0388,82.38344
TEST_0389,91.08482
TEST_0390,82.08243
TEST_0391,84.24018
TEST_0392,92.04166
TEST_0393,81.68324
